userid,username
13531,A13531
13532,A13532
13533,A13533
13534,A13534
13535,A13535
13536,A13536
13537,A13537
13538,A13538
13539,A13539
13540,A13540
13541,A13541
13542,A13542
13543,A13543
13544,A13544
13545,A13545
13546,A13546
13547,A13547
13548,A13548
13549,A13549
13550,A13550
13551,A13551
13552,A13552
13553,A13553
13554,A13554
13555,A13555
13556,A13556
13557,A13557
13558,A13558
13559,A13559
13560,A13560
13561,A13561
13562,A13562
13563,A13563
13564,A13564
13565,A13565
13566,A13566
13567,A13567
13568,A13568
13569,A13569
13570,A13570
13571,A13571
13572,A13572
13573,A13573
13574,A13574
13575,A13575
13576,A13576
13577,A13577
13578,A13578
13579,A13579
13580,A13580
13581,A13581
13582,A13582
13583,A13583
13584,A13584
13585,A13585
13586,A13586
13587,A13587
13588,A13588
13589,A13589
13590,A13590
13591,A13591
13592,A13592
13593,A13593
13594,A13594
13595,A13595
13596,A13596
13597,A13597
13598,A13598
13599,A13599
13600,A13600
13601,A13601
13602,A13602
13603,A13603
13604,A13604
13605,A13605
13606,A13606
13607,A13607
13608,A13608
13609,A13609
13610,A13610
13611,A13611
13612,A13612
13613,A13613
13614,A13614
13615,A13615
13616,A13616
13617,A13617
13618,A13618
13619,A13619
13620,A13620
13621,A13621
13622,A13622
13623,A13623
13624,A13624
13625,A13625
13626,A13626
13627,A13627
13628,A13628
13629,A13629
13630,A13630
13631,A13631
13632,A13632
13633,A13633
13634,A13634
13635,A13635
13636,A13636
13637,A13637
13638,A13638
13639,A13639
13640,A13640
13641,A13641
13642,A13642
13643,A13643
13644,A13644
13645,A13645
13646,A13646
13647,A13647
13648,A13648
13649,A13649
13650,A13650
13651,A13651
13652,A13652
13653,A13653
13654,A13654
13655,A13655
13656,A13656
13657,A13657
13658,A13658
13659,A13659
13660,A13660
13661,A13661
13662,A13662
13663,A13663
13664,A13664
13665,A13665
13666,A13666
13667,A13667
13668,A13668
13669,A13669
13670,A13670
13671,A13671
13672,A13672
13673,A13673
13674,A13674
13675,A13675
13676,A13676
13677,A13677
13678,A13678
13679,A13679
13680,A13680
13681,A13681
13682,A13682
13683,A13683
13684,A13684
13685,A13685
13686,A13686
13687,A13687
13688,A13688
13689,A13689
13690,A13690
13691,A13691
13692,A13692
13693,A13693
13694,A13694
13695,A13695
13696,A13696
13697,A13697
13698,A13698
13699,A13699
13700,A13700
13701,A13701
13702,A13702
13703,A13703
13704,A13704
13705,A13705
13706,A13706
13707,A13707
13708,A13708
13709,A13709
13710,A13710
13711,A13711
13712,A13712
13713,A13713
13714,A13714
13715,A13715
13716,A13716
13717,A13717
13718,A13718
13719,A13719
13720,A13720
13721,A13721
13722,A13722
13723,A13723
13724,A13724
13725,A13725
13726,A13726
13727,A13727
13728,A13728
13729,A13729
13730,A13730
13731,A13731
13732,A13732
13733,A13733
13734,A13734
13735,A13735
13736,A13736
13737,A13737
13738,A13738
13739,A13739
13740,A13740
13741,A13741
13742,A13742
13743,A13743
13744,A13744
13745,A13745
13746,A13746
13747,A13747
13748,A13748
13749,A13749
13750,A13750
13751,A13751
13752,A13752
13753,A13753
13754,A13754
13755,A13755
13756,A13756
13757,A13757
13758,A13758
13759,A13759
13760,A13760
13761,A13761
13762,A13762
13763,A13763
13764,A13764
13765,A13765
13766,A13766
13767,A13767
13768,A13768
13769,A13769
13770,A13770
13771,A13771
13772,A13772
13773,A13773
13774,A13774
13775,A13775
13776,A13776
13777,A13777
13778,A13778
13779,A13779
13780,A13780
13781,A13781
13782,A13782
13783,A13783
13784,A13784
13785,A13785
13786,A13786
13787,A13787
13788,A13788
13789,A13789
13790,A13790
13791,A13791
13792,A13792
13793,A13793
13794,A13794
13795,A13795
13796,A13796
13797,A13797
13798,A13798
13799,A13799
13800,A13800
13801,A13801
13802,A13802
13803,A13803
13804,A13804
13805,A13805
13806,A13806
13807,A13807
13808,A13808
13809,A13809
13810,A13810
13811,A13811
13812,A13812
13813,A13813
13814,A13814
13815,A13815
13816,A13816
13817,A13817
13818,A13818
13819,A13819
13820,A13820
13821,A13821
13822,A13822
13823,A13823
13824,A13824
13825,A13825
13826,A13826
13827,A13827
13828,A13828
13829,A13829
13830,A13830
13831,A13831
13832,A13832
13833,A13833
13834,A13834
13835,A13835
13836,A13836
13837,A13837
13838,A13838
13839,A13839
13840,A13840
13841,A13841
13842,A13842
13843,A13843
13844,A13844
13845,A13845
13846,A13846
13847,A13847
13848,A13848
13849,A13849
13850,A13850
13851,A13851
13852,A13852
13853,A13853
13854,A13854
13855,A13855
13856,A13856
13857,A13857
13858,A13858
13859,A13859
13860,A13860
13861,A13861
13862,A13862
13863,A13863
13864,A13864
13865,A13865
13866,A13866
13867,A13867
13868,A13868
13869,A13869
13870,A13870
13871,A13871
13872,A13872
13873,A13873
13874,A13874
13875,A13875
13876,A13876
13877,A13877
13878,A13878
13879,A13879
13880,A13880
13881,A13881
13882,A13882
13883,A13883
13884,A13884
13885,A13885
13886,A13886
13887,A13887
13888,A13888
13889,A13889
13890,A13890
13891,A13891
13892,A13892
13893,A13893
13894,A13894
13895,A13895
13896,A13896
13897,A13897
13898,A13898
13899,A13899
13900,A13900
13901,A13901
13902,A13902
13903,A13903
13904,A13904
13905,A13905
13906,A13906
13907,A13907
13908,A13908
13909,A13909
13910,A13910
13911,A13911
13912,A13912
13913,A13913
13914,A13914
13915,A13915
13916,A13916
13917,A13917
13918,A13918
13919,A13919
13920,A13920
13921,A13921
13922,A13922
13923,A13923
13924,A13924
13925,A13925
13926,A13926
13927,A13927
13928,A13928
13929,A13929
13930,A13930
13931,A13931
13932,A13932
13933,A13933
13934,A13934
13935,A13935
13936,A13936
13937,A13937
13938,A13938
13939,A13939
13940,A13940
13941,A13941
13942,A13942
13943,A13943
13944,A13944
13945,A13945
13946,A13946
13947,A13947
13948,A13948
13949,A13949
13950,A13950
13951,A13951
13952,A13952
13953,A13953
13954,A13954
13955,A13955
13956,A13956
13957,A13957
13958,A13958
13959,A13959
13960,A13960
13961,A13961
13962,A13962
13963,A13963
13964,A13964
13965,A13965
13966,A13966
13967,A13967
13968,A13968
13969,A13969
13970,A13970
13971,A13971
13972,A13972
13973,A13973
13974,A13974
13975,A13975
13976,A13976
13977,A13977
13978,A13978
13979,A13979
13980,A13980
13981,A13981
13982,A13982
13983,A13983
13984,A13984
13985,A13985
13986,A13986
13987,A13987
13988,A13988
13989,A13989
13990,A13990
13991,A13991
13992,A13992
13993,A13993
13994,A13994
13995,A13995
13996,A13996
13997,A13997
13998,A13998
13999,A13999
14000,A14000
14001,A14001
14002,A14002
14003,A14003
14004,A14004
14005,A14005
14006,A14006
14007,A14007
14008,A14008
14009,A14009
14010,A14010
14011,A14011
14012,A14012
14013,A14013
14014,A14014
14015,A14015
14016,A14016
14017,A14017
14018,A14018
14019,A14019
14020,A14020
14021,A14021
14022,A14022
14023,A14023
14024,A14024
14025,A14025
14026,A14026
14027,A14027
14028,A14028
14029,A14029
14030,A14030
14031,A14031
14032,A14032
14033,A14033
14034,A14034
14035,A14035
14036,A14036
14037,A14037
14038,A14038
14039,A14039
14040,A14040
14041,A14041
14042,A14042
14043,A14043
14044,A14044
14045,A14045
14046,A14046
14047,A14047
14048,A14048
14049,A14049
14050,A14050
14051,A14051
14052,A14052
14053,A14053
14054,A14054
14055,A14055
14056,A14056
14057,A14057
14058,A14058
14059,A14059
14060,A14060
14061,A14061
14062,A14062
14063,A14063
14064,A14064
14065,A14065
14066,A14066
14067,A14067
14068,A14068
14069,A14069
14070,A14070
14071,A14071
14072,A14072
14073,A14073
14074,A14074
14075,A14075
14076,A14076
14077,A14077
14078,A14078
14079,A14079
14080,A14080
14081,A14081
14082,A14082
14083,A14083
14084,A14084
14085,A14085
14086,A14086
14087,A14087
14088,A14088
14089,A14089
14090,A14090
14091,A14091
14092,A14092
14093,A14093
14094,A14094
14095,A14095
14096,A14096
14097,A14097
14098,A14098
14099,A14099
14100,A14100
14101,A14101
14102,A14102
14103,A14103
14104,A14104
14105,A14105
14106,A14106
14107,A14107
14108,A14108
14109,A14109
14110,A14110
14111,A14111
14112,A14112
14113,A14113
14114,A14114
14115,A14115
14116,A14116
14117,A14117
14118,A14118
14119,A14119
14120,A14120
14121,A14121
14122,A14122
14123,A14123
14124,A14124
14125,A14125
14126,A14126
14127,A14127
14128,A14128
14129,A14129
14130,A14130
14131,A14131
14132,A14132
14133,A14133
14134,A14134
14135,A14135
14136,A14136
14137,A14137
14138,A14138
14139,A14139
14140,A14140
14141,A14141
14142,A14142
14143,A14143
14144,A14144
14145,A14145
14146,A14146
14147,A14147
14148,A14148
14149,A14149
14150,A14150
14151,A14151
14152,A14152
14153,A14153
14154,A14154
14155,A14155
14156,A14156
14157,A14157
14158,A14158
14159,A14159
14160,A14160
14161,A14161
14162,A14162
14163,A14163
14164,A14164
14165,A14165
14166,A14166
14167,A14167
14168,A14168
14169,A14169
14170,A14170
14171,A14171
14172,A14172
14173,A14173
14174,A14174
14175,A14175
14176,A14176
14177,A14177
14178,A14178
14179,A14179
14180,A14180
14181,A14181
14182,A14182
14183,A14183
14184,A14184
14185,A14185
14186,A14186
14187,A14187
14188,A14188
14189,A14189
14190,A14190
14191,A14191
14192,A14192
14193,A14193
14194,A14194
14195,A14195
14196,A14196
14197,A14197
14198,A14198
14199,A14199
14200,A14200
14201,A14201
14202,A14202
14203,A14203
14204,A14204
14205,A14205
14206,A14206
14207,A14207
14208,A14208
14209,A14209
14210,A14210
14211,A14211
14212,A14212
14213,A14213
14214,A14214
14215,A14215
14216,A14216
14217,A14217
14218,A14218
14219,A14219
14220,A14220
14221,A14221
14222,A14222
14223,A14223
14224,A14224
14225,A14225
14226,A14226
14227,A14227
14228,A14228
14229,A14229
14230,A14230
14231,A14231
14232,A14232
14233,A14233
14234,A14234
14235,A14235
14236,A14236
14237,A14237
14238,A14238
14239,A14239
14240,A14240
14241,A14241
14242,A14242
14243,A14243
14244,A14244
14245,A14245
14246,A14246
14247,A14247
14248,A14248
14249,A14249
14250,A14250
14251,A14251
14252,A14252
14253,A14253
14254,A14254
14255,A14255
14256,A14256
14257,A14257
14258,A14258
14259,A14259
14260,A14260
14261,A14261
14262,A14262
14263,A14263
14264,A14264
14265,A14265
14266,A14266
14267,A14267
14268,A14268
14269,A14269
14270,A14270
14271,A14271
14272,A14272
14273,A14273
14274,A14274
14275,A14275
14276,A14276
14277,A14277
14278,A14278
14279,A14279
14280,A14280
14281,A14281
14282,A14282
14283,A14283
14284,A14284
14285,A14285
14286,A14286
14287,A14287
14288,A14288
14289,A14289
14290,A14290
14291,A14291
14292,A14292
14293,A14293
14294,A14294
14295,A14295
14296,A14296
14297,A14297
14298,A14298
14299,A14299
14300,A14300
14301,A14301
14302,A14302
14303,A14303
14304,A14304
14305,A14305
14306,A14306
14307,A14307
14308,A14308
14309,A14309
14310,A14310
14311,A14311
14312,A14312
14313,A14313
14314,A14314
14315,A14315
14316,A14316
14317,A14317
14318,A14318
14319,A14319
14320,A14320
14321,A14321
14322,A14322
14323,A14323
14324,A14324
14325,A14325
14326,A14326
14327,A14327
14328,A14328
14329,A14329
14330,A14330
14331,A14331
14332,A14332
14333,A14333
14334,A14334
14335,A14335
14336,A14336
14337,A14337
14338,A14338
14339,A14339
14340,A14340
14341,A14341
14342,A14342
14343,A14343
14344,A14344
14345,A14345
14346,A14346
14347,A14347
14348,A14348
14349,A14349
14350,A14350
14351,A14351
14352,A14352
14353,A14353
14354,A14354
14355,A14355
14356,A14356
14357,A14357
14358,A14358
14359,A14359
14360,A14360
14361,A14361
14362,A14362
14363,A14363
14364,A14364
14365,A14365
14366,A14366
14367,A14367
14368,A14368
14369,A14369
14370,A14370
14371,A14371
14372,A14372
14373,A14373
14374,A14374
14375,A14375
14376,A14376
14377,A14377
14378,A14378
14379,A14379
14380,A14380
14381,A14381
14382,A14382
14383,A14383
14384,A14384
14385,A14385
14386,A14386
14387,A14387
14388,A14388
14389,A14389
14390,A14390
14391,A14391
14392,A14392
14393,A14393
14394,A14394
14395,A14395
14396,A14396
14397,A14397
14398,A14398
14399,A14399
14400,A14400
14401,A14401
14402,A14402
14403,A14403
14404,A14404
14405,A14405
14406,A14406
14407,A14407
14408,A14408
14409,A14409
14410,A14410
14411,A14411
14412,A14412
14413,A14413
14414,A14414
14415,A14415
14416,A14416
14417,A14417
14418,A14418
14419,A14419
14420,A14420
14421,A14421
14422,A14422
14423,A14423
14424,A14424
14425,A14425
14426,A14426
14427,A14427
14428,A14428
14429,A14429
14430,A14430
14431,A14431
14432,A14432
14433,A14433
14434,A14434
14435,A14435
14436,A14436
14437,A14437
14438,A14438
14439,A14439
14440,A14440
14441,A14441
14442,A14442
14443,A14443
14444,A14444
14445,A14445
14446,A14446
14447,A14447
14448,A14448
14449,A14449
14450,A14450
14451,A14451
14452,A14452
14453,A14453
14454,A14454
14455,A14455
14456,A14456
14457,A14457
14458,A14458
14459,A14459
14460,A14460
14461,A14461
14462,A14462
14463,A14463
14464,A14464
14465,A14465
14466,A14466
14467,A14467
14468,A14468
14469,A14469
14470,A14470
14471,A14471
14472,A14472
14473,A14473
14474,A14474
14475,A14475
14476,A14476
14477,A14477
14478,A14478
14479,A14479
14480,A14480
14481,A14481
14482,A14482
14483,A14483
14484,A14484
14485,A14485
14486,A14486
14487,A14487
14488,A14488
14489,A14489
14490,A14490
14491,A14491
14492,A14492
14493,A14493
14494,A14494
14495,A14495
14496,A14496
14497,A14497
14498,A14498
14499,A14499
14500,A14500
14501,A14501
14502,A14502
14503,A14503
14504,A14504
14505,A14505
14506,A14506
14507,A14507
14508,A14508
14509,A14509
14510,A14510
14511,A14511
14512,A14512
14513,A14513
14514,A14514
14515,A14515
14516,A14516
14517,A14517
14518,A14518
14519,A14519
14520,A14520
14521,A14521
14522,A14522
14523,A14523
14524,A14524
14525,A14525
14526,A14526
14527,A14527
14528,A14528
14529,A14529
14530,A14530
14531,A14531
14532,A14532
14533,A14533
14534,A14534
14535,A14535
14536,A14536
14537,A14537
14538,A14538
14539,A14539
14540,A14540
14541,A14541
14542,A14542
14543,A14543
14544,A14544
14545,A14545
14546,A14546
14547,A14547
14548,A14548
14549,A14549
14550,A14550
14551,A14551
14552,A14552
14553,A14553
14554,A14554
14555,A14555
14556,A14556
14557,A14557
14558,A14558
14559,A14559
14560,A14560
14561,A14561
14562,A14562
14563,A14563
14564,A14564
14565,A14565
14566,A14566
14567,A14567
14568,A14568
14569,A14569
14570,A14570
14571,A14571
14572,A14572
14573,A14573
14574,A14574
14575,A14575
14576,A14576
14577,A14577
14578,A14578
14579,A14579
14580,A14580
14581,A14581
14582,A14582
14583,A14583
14584,A14584
14585,A14585
14586,A14586
14587,A14587
14588,A14588
14589,A14589
14590,A14590
14591,A14591
14592,A14592
14593,A14593
14594,A14594
14595,A14595
14596,A14596
14597,A14597
14598,A14598
14599,A14599
14600,A14600
14601,A14601
14602,A14602
14603,A14603
14604,A14604
14605,A14605
14606,A14606
14607,A14607
14608,A14608
14609,A14609
14610,A14610
14611,A14611
14612,A14612
14613,A14613
14614,A14614
14615,A14615
14616,A14616
14617,A14617
14618,A14618
14619,A14619
14620,A14620
14621,A14621
14622,A14622
14623,A14623
14624,A14624
14625,A14625
14626,A14626
14627,A14627
14628,A14628
14629,A14629
14630,A14630
14631,A14631
14632,A14632
14633,A14633
14634,A14634
14635,A14635
14636,A14636
14637,A14637
14638,A14638
14639,A14639
14640,A14640
14641,A14641
14642,A14642
14643,A14643
14644,A14644
14645,A14645
14646,A14646
14647,A14647
14648,A14648
14649,A14649
14650,A14650
14651,A14651
14652,A14652
14653,A14653
14654,A14654
14655,A14655
14656,A14656
14657,A14657
14658,A14658
14659,A14659
14660,A14660
14661,A14661
14662,A14662
14663,A14663
14664,A14664
14665,A14665
14666,A14666
14667,A14667
14668,A14668
14669,A14669
14670,A14670
14671,A14671
14672,A14672
14673,A14673
14674,A14674
14675,A14675
14676,A14676
14677,A14677
14678,A14678
14679,A14679
14680,A14680
14681,A14681
14682,A14682
14683,A14683
14684,A14684
14685,A14685
14686,A14686
14687,A14687
14688,A14688
14689,A14689
14690,A14690
14691,A14691
14692,A14692
14693,A14693
14694,A14694
14695,A14695
14696,A14696
14697,A14697
14698,A14698
14699,A14699
14700,A14700
14701,A14701
14702,A14702
14703,A14703
14704,A14704
14705,A14705
14706,A14706
14707,A14707
14708,A14708
14709,A14709
14710,A14710
14711,A14711
14712,A14712
14713,A14713
14714,A14714
14715,A14715
14716,A14716
14717,A14717
14718,A14718
14719,A14719
14720,A14720
14721,A14721
14722,A14722
14723,A14723
14724,A14724
14725,A14725
14726,A14726
14727,A14727
14728,A14728
14729,A14729
14730,A14730
14731,A14731
14732,A14732
14733,A14733
14734,A14734
14735,A14735
14736,A14736
14737,A14737
14738,A14738
14739,A14739
14740,A14740
14741,A14741
14742,A14742
14743,A14743
14744,A14744
14745,A14745
14746,A14746
14747,A14747
14748,A14748
14749,A14749
14750,A14750
14751,A14751
14752,A14752
14753,A14753
14754,A14754
14755,A14755
14756,A14756
14757,A14757
14758,A14758
14759,A14759
14760,A14760
14761,A14761
14762,A14762
14763,A14763
14764,A14764
14765,A14765
14766,A14766
14767,A14767
14768,A14768
14769,A14769
14770,A14770
14771,A14771
14772,A14772
14773,A14773
14774,A14774
14775,A14775
14776,A14776
14777,A14777
14778,A14778
14779,A14779
14780,A14780
14781,A14781
14782,A14782
14783,A14783
14784,A14784
14785,A14785
14786,A14786
14787,A14787
14788,A14788
14789,A14789
14790,A14790
14791,A14791
14792,A14792
14793,A14793
14794,A14794
14795,A14795
14796,A14796
14797,A14797
14798,A14798
14799,A14799
14800,A14800
14801,A14801
14802,A14802
14803,A14803
14804,A14804
14805,A14805
14806,A14806
14807,A14807
14808,A14808
14809,A14809
14810,A14810
14811,A14811
14812,A14812
14813,A14813
14814,A14814
14815,A14815
14816,A14816
14817,A14817
14818,A14818
14819,A14819
14820,A14820
14821,A14821
14822,A14822
14823,A14823
14824,A14824
14825,A14825
14826,A14826
14827,A14827
14828,A14828
14829,A14829
14830,A14830
14831,A14831
14832,A14832
14833,A14833
14834,A14834
14835,A14835
14836,A14836
14837,A14837
14838,A14838
14839,A14839
14840,A14840
14841,A14841
14842,A14842
14843,A14843
14844,A14844
14845,A14845
14846,A14846
14847,A14847
14848,A14848
14849,A14849
14850,A14850
14851,A14851
14852,A14852
14853,A14853
14854,A14854
14855,A14855
14856,A14856
14857,A14857
14858,A14858
14859,A14859
14860,A14860
14861,A14861
14862,A14862
14863,A14863
14864,A14864
14865,A14865
14866,A14866
14867,A14867
14868,A14868
14869,A14869
14870,A14870
14871,A14871
14872,A14872
14873,A14873
14874,A14874
14875,A14875
14876,A14876
14877,A14877
14878,A14878
14879,A14879
14880,A14880
14881,A14881
14882,A14882
14883,A14883
14884,A14884
14885,A14885
14886,A14886
14887,A14887
14888,A14888
14889,A14889
14890,A14890
14891,A14891
14892,A14892
14893,A14893
14894,A14894
14895,A14895
14896,A14896
14897,A14897
14898,A14898
14899,A14899
14900,A14900
14901,A14901
14902,A14902
14903,A14903
14904,A14904
14905,A14905
14906,A14906
14907,A14907
14908,A14908
14909,A14909
14910,A14910
14911,A14911
14912,A14912
14913,A14913
14914,A14914
14915,A14915
14916,A14916
14917,A14917
14918,A14918
14919,A14919
14920,A14920
14921,A14921
14922,A14922
14923,A14923
14924,A14924
14925,A14925
14926,A14926
14927,A14927
14928,A14928
14929,A14929
14930,A14930
14931,A14931
14932,A14932
14933,A14933
14934,A14934
14935,A14935
14936,A14936
14937,A14937
14938,A14938
14939,A14939
14940,A14940
14941,A14941
14942,A14942
14943,A14943
14944,A14944
14945,A14945
14946,A14946
14947,A14947
14948,A14948
14949,A14949
14950,A14950
14951,A14951
14952,A14952
14953,A14953
14954,A14954
14955,A14955
14956,A14956
14957,A14957
14958,A14958
14959,A14959
14960,A14960
14961,A14961
14962,A14962
14963,A14963
14964,A14964
14965,A14965
14966,A14966
14967,A14967
14968,A14968
14969,A14969
14970,A14970
14971,A14971
14972,A14972
14973,A14973
14974,A14974
14975,A14975
14976,A14976
14977,A14977
14978,A14978
14979,A14979
14980,A14980
14981,A14981
14982,A14982
14983,A14983
14984,A14984
14985,A14985
14986,A14986
14987,A14987
14988,A14988
14989,A14989
14990,A14990
14991,A14991
14992,A14992
14993,A14993
